coding_system,code,variable_name,event_definition,concept,concept_name,tags,system,event_abbreviation,type
ICD9CMP,015.8,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,015.8,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,015.80,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,015.80,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,015.80,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,015.81,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,015.81,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,015.81,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,015.82,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,015.82,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,015.82,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,015.83,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,015.83,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,015.83,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,015.84,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,015.84,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,015.84,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,015.85,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,015.85,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,015.85,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,015.86,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,015.86,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,015.86,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,015.9,I_BACTERIALINFEC_AESI,Bacterial infections,C0041324,"Tuberculosis, Osteoarticular",narrow,I,BACTERIALINFEC,AESI
ICD9CMP,015.9,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,015.9,I_TUBERCULOSIS_COV,Tuberculosis,C0041324,"Tuberculosis, Osteoarticular",narrow,I,TUBERCULOSIS,COV
ICD9CMP,015.90,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,015.90,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,015.90,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,015.91,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,015.91,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,015.91,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,015.92,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,015.92,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,015.92,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,015.93,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,015.93,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,015.93,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,015.94,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,015.94,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,015.94,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,015.95,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,015.95,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,015.95,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,015.96,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,015.96,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,015.96,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,016.0,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,016.0,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,016.0,I_TUBERCULOSIS_COV,Tuberculosis,C0041328,"Tuberculosis, Renal",narrow,I,TUBERCULOSIS,COV
ICD9CMP,016.00,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,016.00,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,016.00,I_TUBERCULOSIS_COV,Tuberculosis,C0041328,"Tuberculosis, Renal",narrow,I,TUBERCULOSIS,COV
ICD9CMP,016.01,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,016.01,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,016.01,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,016.02,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,016.02,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,016.02,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,016.03,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,016.03,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,016.03,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,016.04,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,016.04,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,016.04,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,016.05,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,016.05,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,016.05,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,016.06,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,016.06,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,016.06,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,016.1,I_BACTERIALINFEC_AESI,Bacterial infections,C0152793,Tuberculosis of urinary bladder,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,016.1,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,016.1,I_TUBERCULOSIS_COV,Tuberculosis,C0152793,Tuberculosis of urinary bladder,narrow,I,TUBERCULOSIS,COV
ICD9CMP,016.10,I_BACTERIALINFEC_AESI,Bacterial infections,C0152793,Tuberculosis of urinary bladder,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,016.10,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,016.10,I_TUBERCULOSIS_COV,Tuberculosis,C0152793,Tuberculosis of urinary bladder,narrow,I,TUBERCULOSIS,COV
ICD9CMP,016.11,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,016.11,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,016.11,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,016.12,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,016.12,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,016.12,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,016.13,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,016.13,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,016.13,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,016.14,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,016.14,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,016.14,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,016.15,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,016.15,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,016.15,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,016.16,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,016.16,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,016.16,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,016.2,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,016.2,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,016.2,I_TUBERCULOSIS_COV,Tuberculosis,C0152800,Tuberculosis of ureter,narrow,I,TUBERCULOSIS,COV
ICD9CMP,016.20,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,016.20,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,016.20,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,016.21,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,016.21,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,016.21,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,016.22,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,016.22,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,016.22,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,016.23,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,016.23,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,016.23,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,016.24,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,016.24,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,016.24,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,016.25,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,016.25,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,016.25,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,016.26,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,016.26,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,016.26,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,016.3,I_BACTERIALINFEC_AESI,Bacterial infections,C0041332,Tuberculosis of other urinary organs,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,016.3,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,016.3,I_TUBERCULOSIS_COV,Tuberculosis,C0041332,Tuberculosis of other urinary organs,narrow,I,TUBERCULOSIS,COV
ICD9CMP,016.30,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,016.30,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,016.30,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,016.31,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,016.31,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,016.31,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,016.32,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,016.32,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,016.32,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,016.33,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,016.33,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,016.33,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,016.34,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,016.34,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,016.34,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,016.35,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,016.35,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,016.35,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,016.36,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,016.36,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,016.36,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,016.4,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,016.4,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,016.4,I_TUBERCULOSIS_COV,Tuberculosis,C0152814,Tuberculosis of epididymis,narrow,I,TUBERCULOSIS,COV
ICD9CMP,016.40,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,016.40,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,016.40,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,016.41,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,016.41,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,016.41,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,016.42,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,016.42,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,016.42,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,016.43,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,016.43,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,016.43,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,016.44,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,016.44,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,016.44,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,016.45,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,016.45,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,016.45,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,016.46,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,016.46,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,016.46,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,016.5,I_BACTERIALINFEC_AESI,Bacterial infections,C0152821,Tuberculosis of other male genital organs,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,016.5,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,016.5,I_TUBERCULOSIS_COV,Tuberculosis,C0152821,Tuberculosis of other male genital organs,narrow,I,TUBERCULOSIS,COV
ICD9CMP,016.50,I_BACTERIALINFEC_AESI,Bacterial infections,C0152821,Tuberculosis of other male genital organs,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,016.50,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,016.50,I_TUBERCULOSIS_COV,Tuberculosis,C0152821,Tuberculosis of other male genital organs,narrow,I,TUBERCULOSIS,COV
ICD9CMP,016.51,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,016.51,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,016.51,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,016.52,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,016.52,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,016.52,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,016.53,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,016.53,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,016.53,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,016.54,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,016.54,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,016.54,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,016.55,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,016.55,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,016.55,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,016.56,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,016.56,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,016.56,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,016.6,I_BACTERIALINFEC_AESI,Bacterial infections,C0152828,Tuberculous oophoritis and salpingitis,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,016.6,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,016.6,I_TUBERCULOSIS_COV,Tuberculosis,C0152828,Tuberculous oophoritis and salpingitis,narrow,I,TUBERCULOSIS,COV
ICD9CMP,016.60,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,016.60,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,016.60,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,016.61,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
ICD9CMP,016.61,I_OTHERINFPARASITIS_COV,Other Infectious or Parasitic Disease Complicating Pregnancy,-,-,narrow,I,OTHERINFPARASITIS,COV
ICD9CMP,016.61,I_TUBERCULOSIS_COV,Tuberculosis,-,-,narrow,I,TUBERCULOSIS,COV
ICD9CMP,016.62,I_BACTERIALINFEC_AESI,Bacterial infections,-,-,narrow,I,BACTERIALINFEC,AESI
